sample_id,true_label,true_class,predicted_label,predicted_class,correct,prob_Apis mellifera,prob_Vanessa atalanta,prob_Harmonia axyridis,prob_Pieris rapae,prob_Coccinella septempunctata,prob_Vanessa cardui,prob_Nymphalis antiopa,prob_Other
2926,7,Other,7,Other,1,1.2724531e-07,1.8334624e-08,4.5238653e-11,1.7296287e-07,2.0963195e-10,2.1109394e-11,1.67228e-12,0.99999964
2927,7,Other,7,Other,1,0.19295241,0.29600552,9.379281e-06,0.00032883225,0.00016024115,0.0085738655,0.015054173,0.48691553
2928,7,Other,7,Other,1,1.2998829e-05,6.521559e-08,4.951761e-09,1.133924e-07,1.1920429e-10,3.3574956e-09,0.00010970259,0.9998771
2929,5,Vanessa cardui,5,Vanessa cardui,1,2.0459502e-05,4.727178e-07,1.0403117e-05,1.6310149e-07,7.684175e-06,0.9988569,0.00076202344,0.0003417393
2930,7,Other,7,Other,1,3.1316787e-07,0.00024839208,2.030712e-05,1.2005529e-05,9.004104e-05,1.808318e-08,0.0005728597,0.99905604
2931,0,Apis mellifera,0,Apis mellifera,1,0.9998572,5.3581935e-12,2.0303544e-11,3.885122e-09,5.3962983e-11,5.909726e-09,2.392445e-09,0.00014272686
2932,7,Other,7,Other,1,2.5291233e-13,3.551611e-10,1.3484182e-13,1.729164e-11,2.5399435e-12,7.3298287e-09,2.3893873e-14,1.0
2933,0,Apis mellifera,0,Apis mellifera,1,0.99977964,0.00019293542,7.5702914e-08,6.329542e-06,6.4020726e-11,4.8496025e-07,1.9998126e-05,4.925803e-07
2934,7,Other,7,Other,1,1.333605e-11,1.1694253e-09,2.2038474e-08,1.6576268e-10,2.2605415e-09,1.0609181e-09,3.408361e-13,1.0
2935,6,Nymphalis antiopa,1,Vanessa atalanta,0,4.2892367e-05,0.9697744,3.2492848e-05,1.2153101e-05,8.412389e-06,7.244595e-05,0.02990556,0.00015161022
2936,0,Apis mellifera,0,Apis mellifera,1,0.99934655,1.1378091e-07,9.154793e-08,4.0040754e-07,5.7963323e-08,9.95333e-08,9.630652e-10,0.0006526222
2937,0,Apis mellifera,0,Apis mellifera,1,0.99989545,2.2459968e-05,2.0747741e-09,7.2736235e-05,2.2333936e-08,8.2928855e-09,5.493268e-07,8.848521e-06
2938,2,Harmonia axyridis,2,Harmonia axyridis,1,7.289789e-07,2.5808866e-09,0.9997962,5.8594645e-09,4.5738236e-08,7.257038e-08,2.0253951e-08,0.00020299143
2939,0,Apis mellifera,7,Other,0,0.0001038437,5.818559e-10,3.2981187e-12,1.1504624e-08,1.3566338e-08,2.1241613e-07,2.0781932e-09,0.99989593
2940,7,Other,7,Other,1,3.7414355e-10,7.8573464e-10,9.12682e-11,2.0920339e-07,5.2627788e-11,4.02935e-12,2.4089672e-06,0.9999974
2941,7,Other,0,Apis mellifera,0,0.8067492,0.033917718,0.03901087,6.209059e-05,0.02100019,5.7674402e-05,2.140468e-06,0.09920011
2942,7,Other,7,Other,1,9.156952e-12,4.1386405e-09,6.2315364e-10,1.4078995e-10,2.161851e-09,8.227805e-11,4.7593547e-11,1.0
2943,0,Apis mellifera,0,Apis mellifera,1,0.9998518,5.7004717e-09,9.052189e-09,1.13480454e-10,8.096207e-10,1.684057e-09,8.9236735e-08,0.00014805571
2944,1,Vanessa atalanta,1,Vanessa atalanta,1,8.215681e-06,0.99992,9.630342e-07,1.826919e-07,4.8630335e-09,3.8785313e-09,7.197968e-06,6.334124e-05
2945,7,Other,7,Other,1,1.8608869e-12,2.8531053e-16,9.193185e-14,3.8566823e-12,1.5141615e-11,2.7029975e-16,1.5546719e-16,1.0
2946,6,Nymphalis antiopa,6,Nymphalis antiopa,1,3.0391474e-13,8.691184e-12,3.4914467e-12,4.693455e-12,3.5678876e-13,2.6027717e-12,1.0,9.995492e-10
2947,7,Other,7,Other,1,0.0013494128,8.681732e-05,9.2275127e-07,0.0006374606,2.6482905e-06,0.0005044006,0.00031090307,0.9971073
2948,1,Vanessa atalanta,1,Vanessa atalanta,1,1.4700655e-07,0.9980205,7.732817e-08,1.9125248e-06,8.915542e-11,1.6046914e-07,1.8437697e-07,0.0019769599
2949,7,Other,7,Other,1,0.053695735,0.00022885932,2.63452e-07,0.2990884,1.9150737e-05,0.009031682,0.031311836,0.606624
2950,6,Nymphalis antiopa,6,Nymphalis antiopa,1,7.914156e-15,1.1355063e-12,1.4147293e-13,1.4976703e-09,1.2013764e-15,4.007318e-12,1.0,9.760358e-09
2951,7,Other,7,Other,1,1.4461154e-06,0.0003973306,2.7023489e-06,5.8746855e-06,3.184107e-07,7.484833e-07,8.447459e-05,0.99950707
2952,2,Harmonia axyridis,2,Harmonia axyridis,1,4.846263e-06,9.114538e-07,0.99981326,2.4077542e-06,2.6545775e-05,1.9918474e-07,1.5688399e-06,0.00015035075
2953,7,Other,7,Other,1,1.5752777e-06,4.0250015e-05,0.0005332629,1.0492716e-05,2.8353872e-07,0.00016338001,8.5926234e-07,0.9992499
2954,7,Other,7,Other,1,5.0295732e-08,1.1753415e-10,3.9965387e-09,1.5584393e-09,9.779094e-11,4.5336757e-09,7.0133036e-12,1.0
2955,1,Vanessa atalanta,1,Vanessa atalanta,1,0.0007102623,0.9991571,1.5507784e-07,2.5209385e-05,1.482627e-08,8.136284e-05,5.379312e-06,2.0551413e-05
2956,0,Apis mellifera,0,Apis mellifera,1,0.9828348,0.00113171,1.6566862e-06,1.6974849e-06,1.0445207e-05,2.1571324e-05,9.1596585e-06,0.015988927
2957,2,Harmonia axyridis,2,Harmonia axyridis,1,4.9972124e-09,9.1697945e-07,0.9997081,1.1846355e-08,0.00028829245,1.1314387e-10,4.141341e-09,2.6450434e-06
2958,0,Apis mellifera,7,Other,0,0.004778651,1.3264659e-05,1.4965211e-08,0.00033110264,0.00031198465,0.10214314,4.2972333e-05,0.8923789
2959,6,Nymphalis antiopa,7,Other,0,0.47365722,0.0017433077,3.2878448e-05,0.0025179854,0.00027518737,0.0017976877,3.259817e-05,0.5199431
2960,4,Coccinella septempunctata,4,Coccinella septempunctata,1,5.180456e-07,1.2079818e-05,3.2122898e-07,5.954849e-07,0.99984276,2.450819e-06,1.5150174e-08,0.00014126828
2961,0,Apis mellifera,0,Apis mellifera,1,0.99931836,2.3943492e-10,6.042554e-12,3.4132508e-09,1.8371035e-10,3.360224e-09,4.318555e-10,0.0006816374
2962,6,Nymphalis antiopa,6,Nymphalis antiopa,1,3.1420916e-07,0.00061802665,3.649844e-10,5.8244507e-07,1.1629448e-08,6.2835625e-07,0.9993293,5.1245588e-05
2963,0,Apis mellifera,0,Apis mellifera,1,0.99952364,4.831858e-09,6.6274217e-09,2.6340592e-06,9.251749e-10,4.8204996e-09,6.9141093e-10,0.00047377136
2964,7,Other,7,Other,1,4.5819682e-08,1.2742726e-09,7.033427e-11,5.027683e-12,1.4199766e-09,1.8688822e-09,1.0479752e-07,0.9999999
2965,0,Apis mellifera,7,Other,0,0.00015346434,0.0023997417,0.0003383142,4.0912464e-06,2.6772875e-06,0.0005724692,0.002068805,0.99446046
2966,2,Harmonia axyridis,2,Harmonia axyridis,1,4.0372805e-12,2.1208541e-07,0.99999714,2.9405337e-08,9.309808e-08,5.039627e-10,2.5394622e-06,1.7243029e-09
2967,7,Other,7,Other,1,3.179706e-10,5.6850025e-11,3.879296e-08,1.6680383e-06,4.1235846e-09,1.4231873e-09,3.444534e-10,0.99999833
2968,7,Other,7,Other,1,1.4657808e-09,1.6656544e-10,1.4094058e-11,1.04854445e-08,2.695336e-09,9.3034636e-11,1.5683794e-07,0.9999999
2969,7,Other,7,Other,1,1.1007889e-08,1.595079e-10,2.016098e-08,1.1630901e-09,3.5639636e-09,2.6553384e-11,2.5086664e-09,1.0
2970,7,Other,7,Other,1,3.476824e-11,6.840066e-14,1.1493905e-14,1.2919904e-06,1.7387933e-14,7.6379295e-13,1.5368207e-13,0.9999987
2971,4,Coccinella septempunctata,4,Coccinella septempunctata,1,5.7692423e-10,7.408819e-09,0.00050982606,7.0921655e-09,0.9994885,1.3463437e-09,8.192094e-12,1.6337787e-06
2972,4,Coccinella septempunctata,4,Coccinella septempunctata,1,8.037699e-11,1.0111243e-07,8.9650904e-08,9.96341e-08,0.99996376,1.5064703e-07,6.814507e-08,3.5758527e-05
2973,0,Apis mellifera,0,Apis mellifera,1,0.99548006,0.003144056,5.7810612e-05,0.0012256255,1.6943004e-06,1.5658723e-06,5.607502e-08,8.9126486e-05
2974,7,Other,7,Other,1,3.244103e-13,1.9936474e-12,1.8635846e-14,1.2303866e-08,3.7213962e-10,1.3305847e-10,3.0448834e-11,1.0
2975,1,Vanessa atalanta,1,Vanessa atalanta,1,8.031632e-09,0.9999058,1.2617771e-06,1.4170747e-06,2.5339308e-09,3.870099e-08,5.9666454e-05,3.1886393e-05
2976,7,Other,7,Other,1,5.7445053e-09,3.2025735e-08,0.00017963648,3.6831073e-06,1.963405e-07,2.4812026e-09,2.1697129e-07,0.99981624
2977,7,Other,7,Other,1,2.571934e-11,4.2203316e-09,3.302164e-11,3.6876022e-09,8.217938e-11,2.2241049e-07,1.263697e-10,0.99999976
2978,7,Other,7,Other,1,1.0012375e-07,5.288682e-09,4.508791e-05,8.3657237e-10,3.698987e-10,9.329685e-10,2.4879352e-09,0.9999548
2979,7,Other,7,Other,1,5.67505e-13,1.8274937e-11,4.71762e-10,7.2233233e-09,1.7476425e-11,6.731599e-11,1.06972396e-10,1.0
2980,2,Harmonia axyridis,2,Harmonia axyridis,1,2.0867614e-07,1.4581058e-06,0.9999974,1.02643156e-07,2.4665727e-07,5.995275e-10,3.4362795e-08,6.043009e-07
2981,5,Vanessa cardui,5,Vanessa cardui,1,0.000192524,6.633677e-07,2.5475385e-06,1.0476091e-07,1.3982962e-05,0.6218555,1.9305073e-06,0.37793276
2982,2,Harmonia axyridis,2,Harmonia axyridis,1,1.2003934e-11,6.9127484e-13,0.99999964,5.3963956e-12,2.8661626e-08,1.7744233e-13,1.0561887e-10,3.6025872e-07
2983,3,Pieris rapae,3,Pieris rapae,1,1.6334535e-07,1.8439812e-10,9.797062e-08,0.99999356,2.9381965e-08,3.054987e-10,3.0370654e-07,5.8618602e-06
2984,1,Vanessa atalanta,7,Other,0,0.009832203,0.1399499,0.0006430606,1.8395174e-06,6.7536473e-07,0.011974833,0.077450626,0.76014686
2985,7,Other,7,Other,1,1.2989419e-08,7.577258e-08,1.3837369e-09,4.7629193e-08,1.690401e-09,4.4902073e-08,4.3049852e-07,0.9999994
2986,4,Coccinella septempunctata,4,Coccinella septempunctata,1,3.8599572e-07,0.023563687,0.24229865,3.7126456e-06,0.73390865,1.9700936e-07,0.00022384623,9.4567474e-07
2987,7,Other,7,Other,1,1.3110355e-05,2.0388475e-09,9.676885e-10,3.507798e-10,3.7178092e-09,6.2563656e-11,3.710086e-10,0.9999869
2988,7,Other,7,Other,1,1.134392e-09,6.1252246e-07,4.3786903e-09,5.5994104e-07,4.204354e-10,5.0477905e-08,0.014167354,0.9858315
2989,7,Other,7,Other,1,2.1759823e-07,1.08164804e-10,2.164232e-08,1.9084525e-09,8.077964e-11,5.657311e-10,2.2876464e-12,0.99999976
2990,2,Harmonia axyridis,2,Harmonia axyridis,1,5.0268816e-09,2.6842283e-08,0.99999726,3.040608e-08,9.07474e-08,4.43063e-11,6.758192e-09,2.6657435e-06
2991,3,Pieris rapae,3,Pieris rapae,1,1.9755372e-10,8.361578e-09,1.640583e-13,0.99999833,4.1887886e-11,7.070766e-08,9.887715e-10,1.6339046e-06
2992,7,Other,7,Other,1,0.07985947,0.28747404,0.0012221843,4.4025684e-05,0.029957257,0.0044328896,0.0971308,0.4998794
2993,7,Other,7,Other,1,8.575845e-07,0.00018819804,9.891682e-06,7.150179e-05,1.7350833e-06,0.00033291493,0.047883,0.95151204
2994,1,Vanessa atalanta,1,Vanessa atalanta,1,6.713013e-05,0.99616843,1.7119839e-05,1.3771659e-06,1.5309281e-06,0.0026190893,0.00085145666,0.00027382132
2995,0,Apis mellifera,0,Apis mellifera,1,0.7265485,4.0203828e-05,7.0329115e-06,1.0998432e-07,3.706904e-06,3.7989471e-07,1.3214417e-07,0.27339998
2996,0,Apis mellifera,0,Apis mellifera,1,0.99994123,5.1672974e-05,5.4819868e-08,1.5788106e-06,2.884556e-10,3.8482693e-09,1.1547548e-09,5.4494303e-06
2997,7,Other,7,Other,1,8.012197e-09,5.1908217e-10,9.226082e-07,9.766135e-06,2.0100252e-08,3.5025385e-10,1.9451553e-10,0.9999893
2998,7,Other,7,Other,1,2.5165125e-08,1.6280149e-08,1.8278315e-07,0.0012870083,9.155739e-06,3.6275105e-09,3.811116e-09,0.9987036
2999,2,Harmonia axyridis,2,Harmonia axyridis,1,3.3063597e-07,2.345826e-07,0.99970824,0.0001445414,0.00014490908,1.358056e-09,2.1371019e-08,1.6772259e-06
3000,0,Apis mellifera,0,Apis mellifera,1,0.66262406,7.8168637e-07,3.051806e-07,4.24434e-06,4.409191e-06,0.00066520635,7.6747136e-07,0.3367002
3001,0,Apis mellifera,7,Other,0,0.30927986,9.0705333e-07,3.8248496e-07,3.248842e-05,2.67126e-07,0.0043586525,2.8229664e-05,0.6862992
3002,7,Other,7,Other,1,2.0260632e-06,8.3211454e-08,1.2506193e-07,1.8721853e-08,7.3562365e-09,7.2412736e-06,8.579107e-06,0.9999819
3003,7,Other,7,Other,1,2.1810047e-09,3.4155667e-07,1.0780037e-07,4.115727e-11,1.6990508e-07,1.3511393e-08,2.8972268e-08,0.9999993
3004,1,Vanessa atalanta,1,Vanessa atalanta,1,6.651056e-05,0.975514,6.8457378e-09,1.23149135e-08,2.2316267e-09,3.036182e-05,2.3168055e-05,0.024365937
3005,7,Other,3,Pieris rapae,0,0.00017522505,1.2906492e-06,0.00020605778,0.5365219,2.980866e-06,2.3634633e-05,6.629533e-07,0.46306822
3006,5,Vanessa cardui,7,Other,0,0.033939958,0.0005741006,4.1039684e-06,1.6907226e-05,4.5213303e-05,0.028322319,0.0032877116,0.93380964
3007,2,Harmonia axyridis,2,Harmonia axyridis,1,2.3890514e-13,6.8732476e-12,1.0,1.3997082e-11,9.810864e-09,3.7100674e-12,4.485416e-12,4.5149906e-10
3008,5,Vanessa cardui,5,Vanessa cardui,1,2.2634747e-06,0.00020673148,9.9339424e-08,2.038716e-08,9.603867e-10,0.99955577,2.0545971e-07,0.00023493043
3009,7,Other,7,Other,1,3.754842e-12,2.867778e-07,8.1201335e-10,7.178838e-10,2.430772e-12,9.936555e-10,1.033954e-05,0.9999894
3010,0,Apis mellifera,7,Other,0,0.42375636,0.0002016712,3.118379e-05,0.003429985,0.00054839003,0.00014827607,2.7218683e-05,0.571857
3011,6,Nymphalis antiopa,6,Nymphalis antiopa,1,0.0020603691,0.0031115809,4.408949e-06,0.00052229,0.00016135597,0.00020457656,0.9937337,0.00020175113
3012,7,Other,7,Other,1,1.06710075e-07,2.545197e-07,8.002901e-06,1.3476784e-06,4.3571055e-10,3.4095006e-08,5.6840438e-08,0.99999034
3013,7,Other,7,Other,1,1.8867579e-05,9.078383e-05,3.414516e-05,2.6276226e-07,1.23332535e-08,3.9467828e-05,5.3468506e-05,0.99976295
3014,7,Other,7,Other,1,3.1306782e-13,4.730592e-15,4.9180834e-14,5.1253807e-15,3.666048e-15,2.7651297e-12,1.0401176e-14,1.0
3015,7,Other,7,Other,1,1.0231189e-05,3.4474872e-06,1.4068617e-06,2.3850116e-06,2.0338865e-07,2.3221754e-05,2.316534e-06,0.9999567
3016,7,Other,1,Vanessa atalanta,0,9.178206e-05,0.94248134,0.028882237,7.4186487e-06,0.0010526449,0.0105371345,3.1246727e-05,0.016916214
3017,0,Apis mellifera,0,Apis mellifera,1,0.99943036,0.00030368744,6.808708e-05,5.1978033e-05,5.5860143e-09,2.0809493e-07,0.00013648924,9.09004e-06
3018,3,Pieris rapae,3,Pieris rapae,1,1.8157621e-08,6.1800233e-07,1.3950113e-07,0.98517203,7.483582e-08,1.3436859e-05,1.6630144e-06,0.014812035
3019,0,Apis mellifera,0,Apis mellifera,1,0.99684095,3.052569e-07,1.5472499e-09,1.678388e-08,4.1931674e-08,0.0025841184,2.8997549e-09,0.00057446957
3020,2,Harmonia axyridis,2,Harmonia axyridis,1,1.8863128e-07,1.6678012e-08,0.99914706,3.6751672e-08,0.0008349698,1.37383134e-11,2.696675e-10,1.7667891e-05
3021,0,Apis mellifera,0,Apis mellifera,1,0.9999776,1.773566e-05,3.614089e-06,3.9423847e-07,3.1092748e-09,2.0268573e-07,3.608797e-09,3.6505497e-07
3022,5,Vanessa cardui,5,Vanessa cardui,1,1.1610612e-09,2.2028073e-09,2.5297925e-13,9.914419e-12,2.9417844e-09,0.99995553,6.656978e-11,4.443288e-05
3023,7,Other,7,Other,1,0.0014356422,1.2961564e-05,7.1884523e-07,1.575887e-06,0.00053531077,0.0003811,2.0554792e-08,0.9976326
3024,7,Other,7,Other,1,3.5864016e-07,1.2732943e-08,3.1048692e-06,5.582912e-09,3.474579e-05,7.3689904e-10,3.953101e-11,0.99996185
3025,7,Other,7,Other,1,2.18359e-06,1.7718438e-07,6.2146087e-12,4.4088046e-07,8.44713e-10,3.5630435e-08,8.2130086e-08,0.999997
3026,7,Other,1,Vanessa atalanta,0,0.00028160223,0.99919504,7.648333e-05,6.8605776e-05,1.1332445e-05,0.00022267185,2.5428417e-06,0.00014180607
3027,1,Vanessa atalanta,1,Vanessa atalanta,1,3.8031625e-10,0.99999964,6.589298e-10,3.984213e-10,3.7001934e-12,9.820085e-10,7.3697326e-10,3.1144037e-07
3028,7,Other,7,Other,1,2.8102893e-09,5.0634807e-08,2.1801894e-09,4.9364e-07,1.4359249e-09,1.3086197e-09,7.16245e-08,0.9999993
3029,2,Harmonia axyridis,2,Harmonia axyridis,1,1.8925812e-06,6.4532583e-06,0.9999336,7.927402e-09,9.931919e-06,1.5832291e-09,8.449108e-10,4.809002e-05
3030,7,Other,7,Other,1,8.9316445e-06,0.00031835647,8.834236e-09,0.00016774352,1.6190988e-07,1.4781375e-06,2.8868297e-05,0.99947447
3031,7,Other,7,Other,1,1.4044095e-05,3.429277e-07,7.8367875e-06,2.3149044e-08,3.8333374e-07,3.033915e-07,2.6322269e-08,0.999977
3032,7,Other,7,Other,1,3.3823694e-11,2.6062366e-10,2.097361e-09,4.8108746e-11,4.8768215e-11,5.7657155e-09,1.5206679e-07,0.9999999
3033,7,Other,7,Other,1,6.361611e-09,9.5685335e-11,2.6636053e-08,1.920425e-06,2.7756393e-12,1.06677944e-10,2.725979e-07,0.99999785
3034,7,Other,7,Other,1,3.6062218e-09,3.5524308e-14,1.4807013e-10,1.2679307e-12,2.2049825e-12,4.7229096e-12,1.7504287e-14,1.0
3035,7,Other,7,Other,1,3.0339837e-07,1.1229149e-08,2.699405e-09,5.620254e-08,2.9808493e-08,5.6763683e-09,1.5186377e-08,0.99999964
3036,7,Other,7,Other,1,6.897693e-10,2.2136292e-06,2.266009e-10,9.173238e-09,3.18107e-13,1.2562063e-10,6.187691e-09,0.99999774
3037,5,Vanessa cardui,5,Vanessa cardui,1,2.0612605e-09,8.713546e-08,2.2999014e-09,8.7909005e-09,3.2827476e-08,0.99992025,1.1048757e-09,7.967263e-05
3038,6,Nymphalis antiopa,6,Nymphalis antiopa,1,8.587545e-06,0.00014306353,5.5601333e-07,0.0001152128,4.8891566e-09,5.9783525e-07,0.9899644,0.009767602
3039,3,Pieris rapae,3,Pieris rapae,1,3.4481151e-09,8.4985724e-10,1.5925344e-09,0.9999993,1.0986308e-10,5.492999e-09,1.8719751e-08,7.1946016e-07
3040,7,Other,7,Other,1,5.2400715e-08,2.2407393e-12,1.5602727e-10,1.6866053e-08,3.994748e-06,3.2050252e-08,4.6504866e-11,0.9999958
3041,7,Other,7,Other,1,1.17153025e-08,7.3501786e-07,1.8941795e-05,7.718028e-08,4.0400007e-08,9.430349e-09,9.929336e-05,0.9998809
3042,0,Apis mellifera,0,Apis mellifera,1,0.9998802,1.7251054e-06,2.0411135e-06,1.7498573e-08,2.8202263e-09,2.203505e-05,1.5469691e-06,9.2513925e-05
3043,2,Harmonia axyridis,2,Harmonia axyridis,1,6.5837456e-05,5.9718415e-05,0.8200851,9.646564e-07,0.03817983,7.455787e-07,7.788826e-06,0.1416
3044,0,Apis mellifera,0,Apis mellifera,1,0.9957689,2.0717405e-05,2.691939e-06,0.0001594757,4.8244597e-06,0.0007998256,6.35154e-06,0.0032371597
3045,3,Pieris rapae,3,Pieris rapae,1,7.4071063e-06,1.2078249e-06,1.8314562e-08,0.99952674,2.9404458e-08,6.139404e-05,2.0166857e-08,0.00040323817
3046,7,Other,6,Nymphalis antiopa,0,0.3798584,0.00062345405,0.0016544556,0.00013009862,0.00087156735,0.0008358497,0.61454713,0.0014790591
3047,7,Other,7,Other,1,4.258936e-09,0.00034330666,9.466208e-11,9.169508e-10,5.5130994e-10,6.768869e-08,1.951216e-08,0.99965656
3048,0,Apis mellifera,0,Apis mellifera,1,0.99998426,3.9912157e-07,1.8613052e-12,1.5126613e-09,3.569732e-12,9.079482e-09,1.7381482e-10,1.532461e-05
3049,4,Coccinella septempunctata,4,Coccinella septempunctata,1,0.00021581187,2.0813006e-05,0.15017848,2.0632838e-06,0.8494951,1.737614e-07,3.5679939e-06,8.389545e-05
3050,7,Other,7,Other,1,2.1633149e-09,9.71413e-09,0.00021543089,5.203257e-10,2.591361e-10,7.27256e-10,1.8533713e-07,0.9997843
3051,5,Vanessa cardui,5,Vanessa cardui,1,3.555534e-10,3.7945236e-07,7.3662924e-13,5.4398763e-10,8.103042e-14,0.99999964,8.334854e-13,7.427095e-10
3052,2,Harmonia axyridis,2,Harmonia axyridis,1,5.778587e-12,6.119492e-08,0.99999964,2.6828859e-10,1.1393677e-08,1.5152928e-08,5.946168e-11,1.6675132e-07
3053,7,Other,7,Other,1,1.9430158e-06,0.00038994785,0.026120855,1.5219363e-06,0.00026210473,0.0020566334,2.0116133e-06,0.97116494
3054,7,Other,7,Other,1,2.4425959e-05,1.9067948e-05,1.3377151e-05,9.192135e-07,1.623316e-07,0.0001689126,9.119987e-06,0.9997639
3055,7,Other,7,Other,1,0.020188568,4.0615447e-05,1.854334e-07,0.007886752,0.0017017034,1.9166377e-05,4.021305e-08,0.9701629
3056,3,Pieris rapae,3,Pieris rapae,1,2.547672e-06,2.5892052e-07,1.0269787e-06,0.9999833,1.26363375e-05,5.931442e-09,1.6699404e-10,1.6789942e-07
3057,7,Other,7,Other,1,1.21364e-08,2.7367684e-09,1.4049083e-10,5.1923774e-08,4.4975547e-12,9.405238e-10,1.5622625e-10,0.9999999
3058,1,Vanessa atalanta,1,Vanessa atalanta,1,2.7646286e-12,1.0,1.3240644e-08,3.9767454e-13,2.0361625e-08,4.18013e-10,3.543941e-12,7.494392e-10
3059,3,Pieris rapae,7,Other,0,0.0005309946,2.6887026e-06,2.9496716e-08,0.46136454,1.5666306e-08,1.7715374e-05,2.2921756e-06,0.5380817
3060,7,Other,7,Other,1,1.147056e-09,3.7560174e-10,9.552189e-09,1.0431999e-09,3.7129345e-12,3.836894e-12,2.3089912e-08,1.0
3061,0,Apis mellifera,0,Apis mellifera,1,0.99999547,1.8481442e-09,3.737614e-09,3.137433e-08,8.624791e-09,3.6020125e-09,5.2737217e-11,4.558517e-06
3062,7,Other,7,Other,1,9.257486e-05,9.636696e-11,4.8852235e-11,1.8067135e-08,5.2445253e-09,5.8777245e-09,2.628324e-10,0.9999074
3063,3,Pieris rapae,3,Pieris rapae,1,7.851477e-09,1.2251934e-07,1.5197256e-09,0.99999917,5.3146373e-11,1.502516e-09,8.248642e-09,6.5883245e-07
3064,2,Harmonia axyridis,7,Other,0,0.0026597236,6.789835e-05,0.21981974,8.744116e-05,0.0015485997,0.00012308973,0.09927703,0.6764164
3065,7,Other,7,Other,1,7.948644e-16,4.4939078e-17,1.3329054e-15,1.8343818e-13,2.0910418e-13,3.6780702e-13,2.340365e-16,1.0
3066,7,Other,3,Pieris rapae,0,9.498395e-08,2.2614014e-07,9.65979e-05,0.8916466,6.564377e-07,7.4582305e-09,0.00018469812,0.108071044
3067,7,Other,4,Coccinella septempunctata,0,5.5147148e-06,0.08965935,0.0028752529,0.003487231,0.5425442,1.387354e-05,0.0011314263,0.3602831
3068,4,Coccinella septempunctata,4,Coccinella septempunctata,1,1.6088143e-12,1.3095526e-11,3.5838875e-07,5.196095e-14,0.99999964,1.2039767e-12,1.1031387e-15,2.8738082e-13
3069,7,Other,7,Other,1,6.45107e-05,0.0012685042,4.0292912e-07,0.0004813163,4.4206604e-06,0.07326914,0.0020944537,0.92281735
3070,0,Apis mellifera,0,Apis mellifera,1,0.9990815,5.8311727e-08,1.0350278e-07,1.5430043e-06,0.0005027474,5.3997957e-07,7.647601e-07,0.00041278842
3071,7,Other,7,Other,1,2.6199782e-09,1.0650705e-06,1.1713039e-06,5.6701925e-08,1.2205233e-07,1.8973276e-09,4.9723216e-08,0.9999976
3072,7,Other,7,Other,1,1.16196325e-07,1.1513062e-12,1.0758857e-12,2.8835503e-08,2.910672e-07,8.163555e-11,2.4419296e-13,0.99999964
3073,7,Other,7,Other,1,7.544835e-06,7.0877804e-11,3.6733186e-12,1.3008468e-08,1.8599541e-08,6.158826e-08,1.4981497e-10,0.9999924
3074,7,Other,7,Other,1,0.007664574,3.964531e-05,2.2068014e-06,0.00016236852,1.3815262e-08,1.1290859e-08,1.505927e-08,0.9921312
3075,2,Harmonia axyridis,7,Other,0,0.06389239,0.00010662921,0.012571207,6.3714974e-06,0.00032559343,1.9393065e-05,1.2027477e-06,0.92307717
3076,7,Other,7,Other,1,2.9494445e-12,3.0335126e-09,3.996431e-09,8.752983e-09,9.639348e-08,2.3063016e-08,5.9579516e-08,0.9999999
3077,7,Other,7,Other,1,1.2911196e-06,7.4749964e-06,0.0007695528,5.330274e-07,1.6888554e-06,3.9940204e-08,4.854075e-07,0.9992188
3078,3,Pieris rapae,7,Other,0,4.131613e-06,2.9444978e-11,5.9552274e-10,0.00018144152,6.231384e-08,3.741623e-09,1.5470175e-10,0.99981433
3079,6,Nymphalis antiopa,6,Nymphalis antiopa,1,1.43625875e-11,2.5295974e-12,9.318492e-14,1.97933e-11,4.712866e-16,9.046526e-12,1.0,8.267478e-11
3080,2,Harmonia axyridis,2,Harmonia axyridis,1,6.3673696e-08,1.558128e-08,0.99967015,4.0133363e-09,6.84947e-08,3.8959773e-09,5.3292284e-11,0.0003297114
3081,7,Other,7,Other,1,1.4675581e-06,5.8710022e-05,1.9255122e-08,3.201496e-09,9.980413e-10,8.1250134e-10,1.4713593e-09,0.9999398
3082,1,Vanessa atalanta,7,Other,0,4.924805e-05,0.2132573,7.458352e-10,5.5977907e-06,1.0173726e-06,0.0039750068,0.00034592894,0.782366
3083,0,Apis mellifera,0,Apis mellifera,1,0.8861122,0.00018071049,5.1245337e-08,3.697244e-07,8.46594e-06,2.9816434e-08,1.4543498e-10,0.113698184
3084,7,Other,7,Other,1,6.4261316e-09,5.358024e-08,3.6868153e-07,1.4088417e-09,4.2354574e-07,6.543172e-05,3.3249542e-06,0.9999304
3085,7,Other,7,Other,1,2.514603e-12,1.0449392e-11,1.6457202e-12,3.3714812e-13,1.02116225e-10,5.018108e-10,1.1050513e-11,1.0
3086,7,Other,7,Other,1,0.005147925,0.0017697555,0.02245836,7.452693e-05,4.1519663e-05,2.3747201e-05,0.0002441219,0.97024006
3087,7,Other,7,Other,1,1.01066176e-14,1.6099001e-10,5.813118e-14,3.2873452e-12,3.328951e-12,3.8330067e-10,1.5368513e-14,1.0
3088,5,Vanessa cardui,5,Vanessa cardui,1,0.00011628238,4.417885e-05,1.12365e-09,2.7905573e-06,9.010392e-06,0.9753737,3.0912688e-05,0.024423126
